100000000000000000000000,2011-04-17T19:34:38+09:00,14.9,44,15.2,15.0,step:3,step:3,[30, 30]
000000000000000000000011,2011-04-18T06:00:00+09:00,16.9,50,17.0,17.4
000000000000000000000000,2011-04-18T06:05:00+09:00,16.8,50,17.0,17.4
000000000000000000000101,2011-04-18T06:06:00+09:00,16.8,50,16.9,17.4
000000000000000000000000,2011-04-18T06:11:00+09:00,16.8,50,16.9,17.4
000000000000000000001001,2011-04-18T06:12:00+09:00,16.8,50,16.9,17.4
000000000000000000000000,2011-04-18T06:17:00+09:00,16.8,50,16.9,17.3
000000000000000000010001,2011-04-18T06:18:00+09:00,16.8,50,16.9,17.3
100000000000000000000000,2011-04-18T06:23:00+09:00,16.8,50,16.9,17.3
Start,2011-04-17T22:48:52+09:00
100000000000000000000000,2011-04-17T22:48:52+09:00,17.3,51,17.2,17.6,step:3,step:3,[30, 30]
100000000000101000000000   2011-04-17T22:48:56+09:00
000000000000101000000011   2011-04-18T08:00:00+09:00
000000000000101000000000   2011-04-18T08:05:00+09:00
000000000000101000000101   2011-04-18T08:06:00+09:00
000000000000101000000000   2011-04-18T08:11:00+09:00
000000000000101000001001   2011-04-18T08:12:00+09:00
000000000000101000000000   2011-04-18T08:17:00+09:00
000000000000101000010001   2011-04-18T08:18:00+09:00
100000000000101000000000   2011-04-18T08:23:00+09:00
000000000000101000000011   2011-04-18T10:00:00+09:00
000000000000101000000000   2011-04-18T10:05:00+09:00
000000000000101000000101   2011-04-18T10:06:00+09:00
000000000000101000000000   2011-04-18T10:11:00+09:00
000000000000101000001001   2011-04-18T10:12:00+09:00
000000000000101000000000   2011-04-18T10:17:00+09:00
000000000000101000010001   2011-04-18T10:18:00+09:00
100000000000101000000000   2011-04-18T10:23:00+09:00
000000000000101000000011   2011-04-18T11:00:00+09:00
000000000000101000000000   2011-04-18T11:05:00+09:00
000000000000101000000101   2011-04-18T11:06:00+09:00
000000000000101000000000   2011-04-18T11:11:00+09:00
000000000000101000001001   2011-04-18T11:12:00+09:00
000000000000101000000000   2011-04-18T11:17:00+09:00
000000000000101000010001   2011-04-18T11:18:00+09:00
100000000000101000000000   2011-04-18T11:23:00+09:00
000000000000101000000011   2011-04-18T12:00:00+09:00
000000000000101000000000   2011-04-18T12:05:00+09:00
000000000000101000000101   2011-04-18T12:06:00+09:00
000000000000101000000000   2011-04-18T12:11:00+09:00
000000000000101000001001   2011-04-18T12:12:00+09:00
000000000000101000000000   2011-04-18T12:17:00+09:00
000000000000101000010001   2011-04-18T12:18:00+09:00
100000000000101000000000   2011-04-18T12:23:00+09:00
000000000000101000000011   2011-04-18T14:00:00+09:00
000000000000101000000000   2011-04-18T14:05:00+09:00
000000000000101000000101   2011-04-18T14:06:00+09:00
000000000000101000000000   2011-04-18T14:11:00+09:00
000000000000101000001001   2011-04-18T14:12:00+09:00
000000000000101000000000   2011-04-18T14:17:00+09:00
000000000000101000010001   2011-04-18T14:18:00+09:00
100000000000101000000000   2011-04-18T14:23:00+09:00
000000000000101000000011   2011-04-18T16:00:00+09:00
000000000000101000000000   2011-04-18T16:05:00+09:00
000000000000101000000101   2011-04-18T16:06:00+09:00
000000000000101000000000   2011-04-18T16:11:00+09:00
000000000000101000001001   2011-04-18T16:12:00+09:00
000000000000101000000000   2011-04-18T16:17:00+09:00
000000000000101000010001   2011-04-18T16:18:00+09:00
100000000000101000000000   2011-04-18T16:23:00+09:00
000000000000101000000011   2011-04-19T06:00:00+09:00
000000000000101000000000   2011-04-19T06:05:00+09:00
000000000000101000000101   2011-04-19T06:06:00+09:00
000000000000101000000000   2011-04-19T06:11:00+09:00
000000000000101000001001   2011-04-19T06:12:00+09:00
000000000000101000000000   2011-04-19T06:17:00+09:00
000000000000101000010001   2011-04-19T06:18:00+09:00
